"DateTime";"Tsa Uittredetemperatuur [Warmtapwater bwdl Geel] [°C]"
"2023-05-04 20:39:00";56,35
"2023-05-04 20:40:00";56,35
"2023-05-04 20:41:00";56,67
"2023-05-04 20:42:00";56,51
"2023-05-04 20:43:00";56,83
"2023-05-04 20:44:00";56,51
"2023-05-04 20:45:00";56,99
"2023-05-04 20:46:00";57,15
"2023-05-04 20:47:00";57,31
"2023-05-04 20:48:00";57,15
"2023-05-04 20:49:00";57,15
"2023-05-04 20:50:00";57,31
"2023-05-04 20:51:00";57,31
"2023-05-04 20:52:00";57,63
"2023-05-04 20:53:00";57,8
"2023-05-04 20:54:00";57,8
"2023-05-04 20:55:00";57,47
"2023-05-04 20:56:00";57,31
"2023-05-04 20:57:00";57,47
"2023-05-04 20:58:00";57,47
"2023-05-04 20:59:00";57,8
"2023-05-04 21:00:00";57,8
"2023-05-04 21:01:00";57,8
"2023-05-04 21:02:00";57,96
"2023-05-04 21:03:00";57,96
"2023-05-04 21:04:00";57,63
"2023-05-04 21:05:00";58,12
"2023-05-04 21:06:00";57,96
"2023-05-04 21:07:00";58,12
"2023-05-04 21:08:00";58,12
"2023-05-04 21:09:00";57,96
"2023-05-04 21:10:00";58,29
"2023-05-04 21:11:00";58,29
"2023-05-04 21:12:00";58,12
"2023-05-04 21:13:00";58,62
"2023-05-04 21:14:00";58,45
"2023-05-04 21:15:00";58,29
"2023-05-04 21:16:00";58,79
"2023-05-04 21:17:00";58,62
"2023-05-04 21:18:00";58,62
"2023-05-04 21:19:00";58,62
"2023-05-04 21:20:00";58,62
"2023-05-04 21:21:00";58,79
"2023-05-04 21:22:00";58,79
"2023-05-04 21:23:00";58,79
"2023-05-04 21:24:00";58,79
"2023-05-04 21:25:00";58,96
"2023-05-04 21:26:00";58,96
"2023-05-04 21:27:00";58,96
"2023-05-04 21:28:00";59,12
"2023-05-04 21:29:00";59,12
"2023-05-04 21:30:00";59,29
"2023-05-04 21:31:00";59,29
"2023-05-04 21:32:00";59,46
"2023-05-04 21:33:00";59,29
"2023-05-04 21:34:00";59,46
"2023-05-04 21:35:00";59,63
"2023-05-04 21:36:00";59,29
"2023-05-04 21:37:00";59,46
"2023-05-04 21:38:00";59,29
"2023-05-04 21:39:00";59,29
"2023-05-04 21:40:00";59,46
"2023-05-04 21:41:00";59,12
"2023-05-04 21:42:00";59,29
"2023-05-04 21:43:00";59,12
"2023-05-04 21:44:00";59,29
"2023-05-04 21:45:00";59,63
"2023-05-04 21:46:00";59,29
"2023-05-04 21:47:00";59,46
"2023-05-04 21:48:00";59,29
"2023-05-04 21:49:00";59,29
"2023-05-04 21:50:00";59,46
"2023-05-04 21:51:00";59,46
"2023-05-04 21:52:00";59,63
"2023-05-04 21:53:00";59,63
"2023-05-04 21:54:00";59,63
"2023-05-04 21:55:00";59,29
"2023-05-04 21:56:00";59,29
"2023-05-04 21:57:00";59,46
"2023-05-04 21:58:00";59,63
"2023-05-04 21:59:00";59,79
"2023-05-04 22:00:00";59,46
"2023-05-04 22:01:00";59,63
"2023-05-04 22:02:00";59,63
"2023-05-04 22:03:00";59,79
"2023-05-04 22:04:00";59,63
"2023-05-04 22:05:00";59,79
"2023-05-04 22:06:00";59,63
"2023-05-04 22:07:00";59,63
"2023-05-04 22:08:00";59,63
"2023-05-04 22:09:00";59,79
"2023-05-04 22:10:00";59,63
"2023-05-04 22:11:00";59,63
"2023-05-04 22:12:00";59,63
"2023-05-04 22:13:00";59,29
"2023-05-04 22:14:00";59,79
"2023-05-04 22:15:00";59,46
"2023-05-04 22:16:00";59,79
"2023-05-04 22:17:00";59,63
"2023-05-04 22:18:00";59,63
"2023-05-04 22:19:00";59,79
"2023-05-04 22:20:00";59,29
"2023-05-04 22:21:00";59,46
"2023-05-04 22:22:00";59,79
"2023-05-04 22:23:00";59,63
"2023-05-04 22:24:00";59,46
"2023-05-04 22:25:00";59,63
"2023-05-04 22:26:00";59,63
"2023-05-04 22:27:00";59,79
"2023-05-04 22:28:00";59,63
"2023-05-04 22:29:00";59,79
"2023-05-04 22:30:00";59,29
"2023-05-04 22:31:00";59,46
"2023-05-04 22:32:00";59,63
"2023-05-04 22:33:00";59,63
"2023-05-04 22:34:00";59,79
"2023-05-04 22:35:00";59,46
"2023-05-04 22:36:00";59,46
"2023-05-04 22:37:00";59,63
"2023-05-04 22:38:00";59,63
"2023-05-04 22:39:00";59,63
"2023-05-04 22:40:00";59,46
"2023-05-04 22:41:00";59,29
"2023-05-04 22:42:00";59,29
"2023-05-04 22:43:00";59,63
"2023-05-04 22:44:00";59,63
"2023-05-04 22:45:00";59,63
"2023-05-04 22:46:00";59,29
"2023-05-04 22:47:00";59,46
"2023-05-04 22:48:00";59,46
"2023-05-04 22:49:00";59,79
"2023-05-04 22:50:00";59,29
"2023-05-04 22:51:00";59,63
"2023-05-04 22:52:00";59,29
"2023-05-04 22:53:00";59,46
"2023-05-04 22:54:00";59,46
"2023-05-04 22:55:00";59,63
"2023-05-04 22:56:00";59,79
"2023-05-04 22:57:00";59,46
"2023-05-04 22:58:00";59,63
"2023-05-04 22:59:00";59,63
"2023-05-04 23:00:00";59,46
"2023-05-04 23:01:00";59,63
"2023-05-04 23:02:00";59,63
"2023-05-04 23:03:00";59,63
"2023-05-04 23:04:00";59,96
"2023-05-04 23:05:00";59,79
"2023-05-04 23:06:00";59,63
"2023-05-04 23:07:00";59,79
"2023-05-04 23:08:00";59,63
"2023-05-04 23:09:00";59,79
"2023-05-04 23:10:00";59,46
"2023-05-04 23:11:00";59,96
"2023-05-04 23:12:00";59,79
"2023-05-04 23:13:00";59,63
"2023-05-04 23:14:00";59,46
"2023-05-04 23:15:00";59,79
"2023-05-04 23:16:00";59,46
"2023-05-04 23:17:00";59,63
"2023-05-04 23:18:00";59,79
"2023-05-04 23:19:00";59,96
"2023-05-04 23:20:00";59,63
"2023-05-04 23:21:00";59,63
"2023-05-04 23:22:00";59,63
"2023-05-04 23:23:00";59,63
"2023-05-04 23:24:00";59,63
"2023-05-04 23:25:00";59,29
"2023-05-04 23:26:00";59,46
"2023-05-04 23:27:00";59,63
"2023-05-04 23:28:00";59,63
"2023-05-04 23:29:00";59,29
"2023-05-04 23:30:00";59,46
"2023-05-04 23:31:00";59,79
"2023-05-04 23:32:00";59,79
"2023-05-04 23:33:00";59,46
"2023-05-04 23:34:00";59,63
"2023-05-04 23:35:00";59,63
"2023-05-04 23:36:00";59,29
"2023-05-04 23:37:00";59,63
"2023-05-04 23:38:00";59,63
"2023-05-04 23:39:00";59,63
"2023-05-04 23:40:00";59,63
"2023-05-04 23:41:00";59,63
"2023-05-04 23:42:00";59,63
"2023-05-04 23:43:00";59,63
"2023-05-04 23:44:00";59,63
"2023-05-04 23:45:00";59,63
"2023-05-04 23:46:00";59,96
"2023-05-04 23:47:00";59,63
"2023-05-04 23:48:00";59,63
"2023-05-04 23:49:00";59,63
"2023-05-04 23:50:00";59,96
"2023-05-04 23:51:00";59,79
"2023-05-04 23:52:00";59,63
"2023-05-04 23:53:00";59,79
"2023-05-04 23:54:00";59,79
"2023-05-04 23:55:00";59,79
"2023-05-04 23:56:00";59,96
"2023-05-04 23:57:00";59,79
"2023-05-04 23:58:00";59,79
"2023-05-04 23:59:00";59,63
